year,total_pop,state_name,city_name,crime,cases,avg_case,state_pop
1981,564424,Maryland,Prince George's County,homicides,58,82.5,12758905
1981,151155,North Carolina,Raleigh,homicides,11,31,2338290
1981,281854,California,Sacramento,homicides,53,180.88888888888889,37652490
1981,169383,Utah,Salt Lake City,homicides,14,14,846915
1981,820591,Texas,San Antonio,homicides,185,168.42857142857142,23731875
1981,898109,California,San Diego,homicides,94,180.88888888888889,37652490
1981,692092,California,San Francisco,homicides,126,180.88888888888889,37652490
1981,644823,California,San Jose,homicides,68,180.88888888888889,37652490
1981,503697,Washington,Seattle,homicides,59,59,2518485
1981,454166,Missouri,St. Louis,homicides,265,190,4521885
1981,1164699,New York,Suffolk County,homicides,21,474.75,48243220
1981,285530,Florida,Tampa,homicides,69,129.4,10881020
1981,340985,Arizona,Tucson,homicides,28,41.666666666666664,6449545
1981,367234,Oklahoma,Tulsa,homicides,47,56,3908785
1981,265704,Virginia,Virginia Beach,homicides,12,13,4227e3
1981,282465,Kansas,Wichita,homicides,43,43,1412325
1982,344962,New Mexico,Albuquerque,homicides,26,26,1724810
1982,173821,Texas,Arlington,homicides,7,197.42857142857142,24576320
1982,441103,Georgia,Atlanta,homicides,152,152,2205515
1982,167408,Colorado,Aurora,homicides,10,39,3425230
1982,370331,Texas,Austin,homicides,57,197.42857142857142,24576320
1982,798175,Maryland,Baltimore,homicides,227,86.5,12770875
1982,662646,Maryland,Baltimore County,homicides,33,86.5,12770875
1982,567758,Massachusetts,Boston,homicides,93,93,2838790
1982,360493,New York,Buffalo,homicides,42,439.25,48421495
1982,320119,North Carolina,Charlotte-Mecklenburg,homicides,48,34,2365005
1982,3010862,Illinois,Chicago,homicides,668,668,15054310
1982,383975,Ohio,Cincinnati,homicides,52,113,7607995
1982,573944,Ohio,Cleveland,homicides,195,113,7607995
1982,563680,Ohio,Columbus,homicides,92,113,7607995
1982,970624,Texas,Dallas,homicides,306,197.42857142857142,24576320
1982,517638,Colorado,Denver,homicides,68,39,3425230
1982,1181868,Michigan,Detroit,homicides,513,513,5909340
1982,458429,Texas,El Paso,homicides,41,197.42857142857142,24576320
1982,586631,Virginia,Fairfax County,homicides,10,12.5,4277590
1982,412661,Texas,Fort Worth,homicides,103,197.42857142857142,24576320
1982,226300,California,Fresno,homicides,33,162.77777777777777,38533065
1982,785181,Hawaii,Honolulu,homicides,25,25,3925905
1982,1679607,Texas,Houston,homicides,678,197.42857142857142,24576320
1982,462657,Indiana,Indianapolis,homicides,69,69,2313285
1982,590957,Florida,Jacksonville,homicides,83,116.4,11156880
1982,451397,Missouri,Kansas City,homicides,93,159.5,4533795
1982,424252,Nevada,Las Vegas,homicides,88,88,2121260
1982,374974,California,Long Beach,homicides,68,162.77777777777777,38533065
1982,3101979,California,Los Angeles,homicides,849,162.77777777777777,38533065
1982,1071752,California,Los Angeles County,homicides,158,162.77777777777777,38533065
1982,659913,Tennessee,Memphis,homicides,122,94.5,5612100
1982,157634,Arizona,Mesa,homicides,3,43,6604265
1982,365506,Florida,Miami,homicides,190,116.4,11156880
1982,843210,Florida,Miami-Dade County,homicides,216,116.4,11156880
1982,645231,Wisconsin,Milwaukee,homicides,62,62,3226155
1982,376704,Minnesota,Minneapolis,homicides,36,36,1883520
1982,528399,Maryland,Montgomery County,homicides,19,86.5,12770875
1982,462507,Tennessee,Nashville,homicides,67,94.5,5612100
1982,1058247,New York,Nassau County,homicides,20,439.25,48421495
1982,579338,Louisiana,New Orleans,homicides,233,233,2896690
1982,7096559,New York,New York City,homicides,1668,439.25,48421495
1982,334414,New Jersey,Newark,homicides,117,117,1672070
1982,355868,California,Oakland,homicides,94,162.77777777777777,38533065
1982,425093,Oklahoma,Oklahoma City,homicides,89,60,4008460
1982,139152,Florida,Orlando,homicides,34,116.4,11156880
1982,1687556,Pennsylvania,Philadelphia,homicides,332,191.5,10566850
1982,814054,Arizona,Phoenix,homicides,95,43,6604265
1982,425814,Pennsylvania,Pittsburgh,homicides,51,191.5,10566850
1982,369796,Oregon,Portland,homicides,36,36,1848980
1982,564955,Maryland,Prince George's County,homicides,67,86.5,12770875
1982,152882,North Carolina,Raleigh,homicides,20,34,2365005
1982,288446,California,Sacramento,homicides,43,162.77777777777777,38533065
1982,173630,Utah,Salt Lake City,homicides,11,11,868150
1982,849791,Texas,San Antonio,homicides,190,197.42857142857142,24576320
1982,919113,California,San Diego,homicides,72,162.77777777777777,38533065
1982,708278,California,San Francisco,homicides,111,162.77777777777777,38533065
1982,659903,California,San Jose,homicides,37,162.77777777777777,38533065
1982,507643,Washington,Seattle,homicides,31,31,2538215
1982,455362,Missouri,St. Louis,homicides,226,159.5,4533795
1982,1169e3,New York,Suffolk County,homicides,27,439.25,48421495
1982,292551,Florida,Tampa,homicides,59,116.4,11156880
1982,349165,Arizona,Tucson,homicides,31,43,6604265
1982,376599,Oklahoma,Tulsa,homicides,31,60,4008460
1982,268887,Virginia,Virginia Beach,homicides,15,12.5,4277590
1982,285665,Kansas,Wichita,homicides,31,31,1428325
1983,355163,New Mexico,Albuquerque,homicides,24,24,1775815
1983,178871,Texas,Arlington,homicides,7,172,25292275
1983,448635,Georgia,Atlanta,homicides,141,141,2243175
1983,172575,Colorado,Aurora,homicides,12,45,3531535
1983,381091,Texas,Austin,homicides,58,172,25292275
1983,805527,Maryland,Baltimore,homicides,201,77,12887910
1983,668705,Maryland,Baltimore County,homicides,34,77,12887910
1983,566551,Massachusetts,Boston,homicides,90,90,2832755
1983,360656,New York,Buffalo,homicides,43,430.5,48444870
1983,323704,North Carolina,Charlotte-Mecklenburg,homicides,44,28,2390930
1983,3021203,Illinois,Chicago,homicides,729,729,15106015
1983,382373,Ohio,Cincinnati,homicides,27,83,7577640
1983,571827,Ohio,Cleveland,homicides,148,83,7577640
1983,561328,Ohio,Columbus,homicides,74,83,7577640
1983,998827,Texas,Dallas,homicides,268,172,25292275
1983,533732,Colorado,Denver,homicides,78,45,3531535
1983,1176968,Michigan,Detroit,homicides,580,580,5884840
1983,471749,Texas,El Paso,homicides,33,172,25292275
1983,592933,Virginia,Fairfax County,homicides,13,12,4323540
1983,424651,Texas,Fort Worth,homicides,112,172,25292275
1983,230418,California,Fresno,homicides,32,158.44444444444446,39203660
1983,808092,Hawaii,Honolulu,homicides,45,45,4040460
1983,1728783,Texas,Houston,homicides,561,172,25292275
1983,463455,Indiana,Indianapolis,homicides,56,56,2317275
1983,605934,Florida,Jacksonville,homicides,82,95.4,11440540
1983,453128,Missouri,Kansas City,homicides,106,129,4551950
1983,429080,Nevada,Las Vegas,homicides,74,74,2145400
1983,381798,California,Long Beach,homicides,60,158.44444444444446,39203660
1983,3158688,California,Los Angeles,homicides,820,158.44444444444446,39203660
1983,1084868,California,Los Angeles County,homicides,156,158.44444444444446,39203660
1983,664883,Tennessee,Memphis,homicides,127,104,5653850
1983,163310,Arizona,Mesa,homicides,8,39,6842320
1983,374769,Florida,Miami,homicides,144,95.4,11440540
1983,864762,Florida,Miami-Dade County,homicides,179,95.4,11440540
1983,643473,Wisconsin,Milwaukee,homicides,51,51,3217365
1983,377850,Minnesota,Minneapolis,homicides,16,16,1889250
1983,533230,Maryland,Montgomery County,homicides,17,77,12887910
1983,465887,Tennessee,Nashville,homicides,81,104,5653850
1983,1058726,New York,Nassau County,homicides,31,430.5,48444870
1983,589508,Louisiana,New Orleans,homicides,210,210,2947540
1983,7100063,New York,New York City,homicides,1622,430.5,48444870
1983,336016,New Jersey,Newark,homicides,112,112,1680080
1983,362344,California,Oakland,homicides,98,158.44444444444446,39203660
1983,441281,Oklahoma,Oklahoma City,homicides,61,48,4161910
1983,142678,Florida,Orlando,homicides,14,95.4,11440540
1983,1692364,Pennsylvania,Philadelphia,homicides,311,176.5,10596270
1983,843415,Arizona,Phoenix,homicides,83,39,6842320
1983,426890,Pennsylvania,Pittsburgh,homicides,42,176.5,10596270
1983,371706,Oregon,Portland,homicides,36,36,1858530
1983,570120,Maryland,Prince George's County,homicides,56,77,12887910
1983,154482,North Carolina,Raleigh,homicides,12,28,2390930
1983,293695,California,Sacramento,homicides,52,158.44444444444446,39203660
1983,180892,Utah,Salt Lake City,homicides,14,14,904460
1983,874483,Texas,San Antonio,homicides,165,172,25292275
1983,935840,California,San Diego,homicides,77,158.44444444444446,39203660
1983,721168,California,San Francisco,homicides,83,158.44444444444446,39203660
1983,671913,California,San Jose,homicides,48,158.44444444444446,39203660
1983,514319,Washington,Seattle,homicides,61,61,2571595
1983,457262,Missouri,St. Louis,homicides,152,129,4551950
1983,1169529,New York,Suffolk County,homicides,26,430.5,48444870
1983,299965,Florida,Tampa,homicides,58,95.4,11440540
1983,361739,Arizona,Tucson,homicides,26,39,6842320
1983,391101,Oklahoma,Tulsa,homicides,35,48,4161910
1983,271775,Virginia,Virginia Beach,homicides,11,12,4323540
1983,287807,Kansas,Wichita,homicides,26,26,1439035
1984,356366,New Mexico,Albuquerque,homicides,28,28,1781830
1984,191475,Texas,Arlington,homicides,13,163.14285714285714,25565295
1984,442951,Georgia,Atlanta,homicides,135,135,2214755
1984,191159,Colorado,Aurora,homicides,13,47.5,3576650
1984,385237,Texas,Austin,homicides,59,163.14285714285714,25565295
1984,788604,Maryland,Baltimore,homicides,215,74,12924140
1984,671586,Maryland,Baltimore County,homicides,28,74,12924140
1984,565192,Massachusetts,Boston,homicides,82,82,2825960
1984,352015,New York,Buffalo,homicides,35,386,48762120
1984,331992,North Carolina,Charlotte-Mecklenburg,homicides,54,31,2450100
1984,3012524,Illinois,Chicago,homicides,741,741,15062620
1984,378800,Ohio,Cincinnati,homicides,36,84.66666666666667,7521700
1984,556931,Ohio,Cleveland,homicides,156,84.66666666666667,7521700
1984,568609,Ohio,Columbus,homicides,62,84.66666666666667,7521700
1984,987696,Texas,Dallas,homicides,294,163.14285714285714,25565295
1984,524171,Colorado,Denver,homicides,82,47.5,3576650
1984,1133647,Michigan,Detroit,homicides,514,514,5668235
1984,465748,Texas,El Paso,homicides,24,163.14285714285714,25565295
1984,626134,Virginia,Fairfax County,homicides,16,14.5,4584060
1984,420050,Texas,Fort Worth,homicides,119,163.14285714285714,25565295
1984,254649,California,Fresno,homicides,34,154.88888888888889,39406365
1984,810772,Hawaii,Honolulu,homicides,25,25,4053860
1984,1805783,Texas,Houston,homicides,473,163.14285714285714,25565295
1984,471622,Indiana,Indianapolis,homicides,49,49,2358110
1984,582421,Florida,Jacksonville,homicides,103,102.8,11481575
1984,450489,Missouri,Kansas City,homicides,88,108,4465085
1984,438264,Nevada,Las Vegas,homicides,67,67,2191320
1984,386421,California,Long Beach,homicides,41,154.88888888888889,39406365
1984,3144256,California,Los Angeles,homicides,759,154.88888888888889,39406365
1984,1078849,California,Los Angeles County,homicides,176,154.88888888888889,39406365
1984,654666,Tennessee,Memphis,homicides,113,92.5,5652050
1984,181287,Arizona,Mesa,homicides,6,44,7118560
1984,400646,Florida,Miami,homicides,170,102.8,11481575
1984,883352,Florida,Miami-Dade County,homicides,171,102.8,11481575
1984,632458,Wisconsin,Milwaukee,homicides,44,44,3162290
1984,370866,Minnesota,Minneapolis,homicides,27,27,1854330
1984,549800,Maryland,Montgomery County,homicides,14,74,12924140
1984,475744,Tennessee,Nashville,homicides,72,92.5,5652050
1984,1057700,New York,Nassau County,homicides,34,386,48762120
1984,576071,Louisiana,New Orleans,homicides,214,214,2880355
1984,7167121,New York,New York City,homicides,1450,386,48762120
1984,324961,New Jersey,Newark,homicides,87,87,1624805
1984,358566,California,Oakland,homicides,115,154.88888888888889,39406365
1984,439249,Oklahoma,Oklahoma City,homicides,65,47.5,4123215
1984,140541,Florida,Orlando,homicides,18,102.8,11481575
1984,1667545,Pennsylvania,Philadelphia,homicides,263,155,10415100
1984,870279,Arizona,Phoenix,homicides,101,44,7118560
1984,415475,Pennsylvania,Pittsburgh,homicides,47,155,10415100
1984,367055,Oregon,Portland,homicides,34,34,1835275
1984,574838,Maryland,Prince George's County,homicides,39,74,12924140
1984,158028,North Carolina,Raleigh,homicides,8,31,2450100
1984,300248,California,Sacramento,homicides,45,154.88888888888889,39406365
1984,173136,Utah,Salt Lake City,homicides,8,8,865680
1984,857070,Texas,San Antonio,homicides,160,163.14285714285714,25565295
1984,952933,California,San Diego,homicides,103,154.88888888888889,39406365
1984,719559,California,San Francisco,homicides,73,154.88888888888889,39406365
1984,685792,California,San Jose,homicides,48,154.88888888888889,39406365
1984,497598,Washington,Seattle,homicides,50,50,2487990
1984,442528,Missouri,St. Louis,homicides,128,108,4465085
1984,1175588,New York,Suffolk County,homicides,25,386,48762120
1984,289355,Florida,Tampa,homicides,52,102.8,11481575
1984,372146,Arizona,Tucson,homicides,25,44,7118560
1984,385394,Oklahoma,Tulsa,homicides,30,47.5,4123215
1984,290678,Virginia,Virginia Beach,homicides,13,14.5,4584060
1984,291555,Kansas,Wichita,homicides,12,12,1457775
1985,357051,New Mexico,Albuquerque,homicides,42,42,1785255
1985,218931,Texas,Arlington,homicides,18,165.42857142857142,25657195
1985,436214,Georgia,Atlanta,homicides,145,145,2181070
1985,198033,Colorado,Aurora,homicides,10,41,3555405
1985,406469,Texas,Austin,homicides,52,165.42857142857142,25657195
1985,771097,Maryland,Baltimore,homicides,213,73,12995995
1985,679708,Maryland,Baltimore County,homicides,24,73,12995995
1985,573131,Massachusetts,Boston,homicides,87,87,2865655
1985,339890,New York,Buffalo,homicides,31,366.25,48926005
1985,335690,North Carolina,Charlotte-Mecklenburg,homicides,56,34.5,2537520
1985,2998841,Illinois,Chicago,homicides,666,666,14994205
1985,370198,Ohio,Cincinnati,homicides,45,82.66666666666667,7410030
1985,546126,Ohio,Cleveland,homicides,131,82.66666666666667,7410030
1985,565682,Ohio,Columbus,homicides,72,82.66666666666667,7410030
1985,997467,Texas,Dallas,homicides,301,165.42857142857142,25657195
1985,513048,Colorado,Denver,homicides,72,41,3555405
1985,1090581,Michigan,Detroit,homicides,635,635,5452905
1985,474870,Texas,El Paso,homicides,22,165.42857142857142,25657195
1985,651037,Virginia,Fairfax County,homicides,4,10.5,4818105
1985,424449,Texas,Fort Worth,homicides,128,165.42857142857142,25657195
1985,275125,California,Fresno,homicides,46,157.77777777777777,40143570
1985,817083,Hawaii,Honolulu,homicides,36,36,4085415
1985,1746375,Texas,Houston,homicides,457,165.42857142857142,25657195
1985,471656,Indiana,Indianapolis,homicides,59,59,2358280
1985,601007,Florida,Jacksonville,homicides,90,98.4,11369320
1985,444942,Missouri,Kansas City,homicides,91,130,4380255
1985,456749,Nevada,Las Vegas,homicides,57,57,2283745
1985,389728,California,Long Beach,homicides,63,157.77777777777777,40143570
1985,3186459,California,Los Angeles,homicides,777,157.77777777777777,40143570
1985,1074561,California,Los Angeles County,homicides,164,157.77777777777777,40143570
1985,654626,Tennessee,Memphis,homicides,122,101.5,5679560
1985,202450,Arizona,Mesa,homicides,8,43,7373345
1985,385892,Florida,Miami,homicides,131,98.4,11369320
1985,859660,Florida,Miami-Dade County,homicides,177,98.4,11369320
1985,621931,Wisconsin,Milwaukee,homicides,68,68,3109655
1985,361021,Minnesota,Minneapolis,homicides,29,29,1805105
1985,573982,Maryland,Montgomery County,homicides,12,73,12995995
1985,481286,Tennessee,Nashville,homicides,81,101.5,5679560
1985,1067327,New York,Nassau County,homicides,18,366.25,48926005
1985,561364,Louisiana,New Orleans,homicides,152,152,2806820
1985,7183984,New York,New York City,homicides,1384,366.25,48926005
1985,316356,New Jersey,Newark,homicides,117,117,1581780
1985,362095,California,Oakland,homicides,95,157.77777777777777,40143570
1985,443575,Oklahoma,Oklahoma City,homicides,61,47,4092250
1985,142025,Florida,Orlando,homicides,24,98.4,11369320
1985,1640102,Pennsylvania,Philadelphia,homicides,273,153.5,10205355
1985,890746,Arizona,Phoenix,homicides,89,43,7373345
1985,400969,Pennsylvania,Pittsburgh,homicides,34,153.5,10205355
1985,367571,Oregon,Portland,homicides,43,43,1837855
1985,574412,Maryland,Prince George's County,homicides,43,73,12995995
1985,171814,North Carolina,Raleigh,homicides,13,34.5,2537520
1985,312944,California,Sacramento,homicides,39,157.77777777777777,40143570
1985,164216,Utah,Salt Lake City,homicides,14,14,821080
1985,862878,Texas,San Antonio,homicides,180,165.42857142857142,25657195
1985,988284,California,San Diego,homicides,96,157.77777777777777,40143570
1985,733456,California,San Francisco,homicides,85,157.77777777777777,40143570
1985,706062,California,San Jose,homicides,55,157.77777777777777,40143570
1985,495190,Washington,Seattle,homicides,61,61,2475950
1985,431109,Missouri,St. Louis,homicides,169,130,4380255
1985,1194e3,New York,Suffolk County,homicides,32,366.25,48926005
1985,285280,Florida,Tampa,homicides,70,98.4,11369320
1985,381473,Arizona,Tucson,homicides,32,43,7373345
1985,374875,Oklahoma,Tulsa,homicides,33,47,4092250
1985,312584,Virginia,Virginia Beach,homicides,17,10.5,4818105
1985,284915,Kansas,Wichita,homicides,26,26,1424575
1986,364196,New Mexico,Albuquerque,homicides,49,49,1820980
1986,223106,Texas,Arlington,homicides,22,176.14285714285714,26146450
1986,445617,Georgia,Atlanta,homicides,186,186,2228085
1986,200189,Colorado,Aurora,homicides,11,51,3594070
1986,414220,Texas,Austin,homicides,48,176.14285714285714,26146450
1986,783542,Maryland,Baltimore,homicides,240,81.75,13228845
1986,690668,Maryland,Baltimore County,homicides,31,81.75,13228845
1986,574107,Massachusetts,Boston,homicides,105,105,2870535
1986,339685,New York,Buffalo,homicides,35,416.5,48870505
1986,339767,North Carolina,Charlotte-Mecklenburg,homicides,53,34.5,2568340
1986,3003105,Illinois,Chicago,homicides,754,754,15015525
1986,370482,Ohio,Cincinnati,homicides,46,82.66666666666667,7415705
