year,total_pop,homs_sum,rape_sum,rob_sum,agg_ass_sum,violent_crime,months_reported,violent_per_100k,homs_per_100k,rape_per_100k,rob_per_100k,agg_ass_per_100k,abb,state_name,city_name,city_state
2010,238300,18,113,672,1771,2574,12,1080.15107007973,7.55350398657155,47.4192194712547,281.997482165338,743.180864456567,FL,Florida,Orlando,"Orlando, Florida"
2010,1526006,306,945,8363,8921,18535,12,1214.60859262677,20.0523457968055,61.9263620195465,548.031921237531,584.597963572882,PA,Pennsylvania,Philadelphia,"Philadelphia, Pennsylvania"
2010,1445632,116,522,3250,4113,8001,12,553.460355055782,8.02417212679299,36.1087745705684,224.815167345493,284.512241012927,AZ,Arizona,Phoenix,"Phoenix, Arizona"
2010,307630,55,66,1190,1499,2810,12,913.434970581543,17.8786204206352,21.4543445047622,386.828332737379,487.273672918766,PA,Pennsylvania,Pittsburgh,"Pittsburgh, Pennsylvania"
2010,583776,22,230,1005,1794,3051,12,522.631968426246,3.76856876610207,39.3986734637943,172.155073178753,307.309653017596,OR,Oregon,Portland,"Portland, Oregon"
2010,658600,81,169,2472,2219,4941,12,750.227755845733,12.2988156696022,25.6604919526268,375.3416337686,336.926814454904,MD,Maryland,Prince George's County,"Prince George's County, Maryland"
2010,466488,33,165,1491,2423,4112,12,881.48033818662,7.07413695529146,35.3706847764573,319.622369707259,519.413146747612,CA,California,Sacramento,"Sacramento, California"
2010,186440,8,147,359,780,1294,12,694.057069298434,4.29092469427161,78.8457412572409,192.555245655439,418.365157691483,UT,Utah,Salt Lake City,"Salt Lake City, Utah"
2010,1327407,79,467,2360,5528,8434,12,635.374078937357,5.95145271947489,35.1813724049971,177.790233138743,416.451020674141,TX,Texas,San Antonio,"San Antonio, Texas"
2010,1307402,29,300,1636,3651,5616,12,429.554184558384,2.21813948578937,22.9462705426487,125.133662025911,279.256112504035,CA,California,San Diego,"San Diego, California"
2010,805235,48,133,3180,2386,5747,12,713.70469490273,5.96099275366818,16.5169174216223,394.915769930517,296.311014796923,CA,California,San Francisco,"San Francisco, California"
2010,945942,20,253,976,1966,3215,12,339.87284632673,2.11429453391434,26.7458258540164,103.17757325502,207.83515268378,CA,California,San Jose,"San Jose, California"
2010,319294,144,188,2125,3748,6205,12,1943.35001597274,45.0995007735817,58.8799037877317,665.530827387925,1173.8397840235,MO,Missouri,St. Louis,"St. Louis, Missouri"
2010,335709,27,47,684,1412,2170,12,646.393155977349,8.04267982091633,14.0002204290025,203.747888796547,420.602366930884,FL,Florida,Tampa,"Tampa, Florida"
2010,520116,51,158,1088,2034,3331,12,640.43405701805,9.80550492582424,30.3778387898084,209.18410508425,391.066608218167,AZ,Arizona,Tucson,"Tucson, Arizona"
2010,391906,54,252,1381,2617,4304,12,1098.22253295433,13.7788143075125,64.3011334350584,352.380417753237,667.762167458523,OK,Oklahoma,Tulsa,"Tulsa, Oklahoma"
2010,601723,132,184,3914,3238,7468,12,1241.10263360383,21.9370042361685,30.5788543898106,650.465413487601,538.121361490254,DC,NA,Washington,"Washington, NA"
2010,382368,16,251,481,2290,3038,12,794.522554188635,4.18445058163863,65.643568499456,125.795045610511,598.899489497029,KS,Kansas,Wichita,"Wichita, Kansas"
2011,551961,38,264,998,2910,4210,12,762.735048309573,6.88454437904127,47.8294662122867,180.809876060084,527.211161658161,NM,New Mexico,Albuquerque,"Albuquerque, New Mexico"
2011,373128,22,136,540,1176,1874,12,502.240517999185,5.89609999785596,36.4486181685641,144.722454492828,315.173345339937,TX,Texas,Arlington,"Arlington, Texas"
2011,425533,88,148,2343,3518,6097,12,1432.79134638207,20.6799472661345,34.7799113112262,550.60359596083,826.727891843876,GA,Georgia,Atlanta,"Atlanta, Georgia"
2011,330740,12,187,507,754,1460,12,441.434359315474,3.62822761081212,56.5398802684888,153.292616556812,227.973634879361,CO,Colorado,Aurora,"Aurora, Colorado"
2011,807022,27,211,1106,2126,3470,12,429.975886654887,3.34563370019653,26.1455078052395,137.047069348791,263.43767580066,TX,Texas,Austin,"Austin, Texas"
2011,626848,197,341,3457,4891,8886,12,1417.56853336056,31.42707642044,54.3991525856348,551.489356271377,780.252948083108,MD,Maryland,Baltimore,"Baltimore, Maryland"
2011,812661,30,142,1451,2627,4250,12,522.9732939073,3.69157619228682,17.473460643491,178.549235166939,323.259021904583,MD,Maryland,Baltimore County,"Baltimore County, Maryland"
2011,2703713,431,1459,13975,12408,28273,12,1045.71010310636,15.9410410794341,53.9628281552073,516.881784420166,458.924449451551,IL,Illinois,Chicago,"Chicago, Illinois"
2011,297160,61,190,1775,1050,3076,12,1035.13258850451,20.5276618656616,63.9386189258312,597.321308386055,353.344999326962,OH,Ohio,Cincinnati,"Cincinnati, Ohio"
2011,397106,74,356,3157,1844,5431,12,1367.64491093058,18.6348229439998,89.6486076765398,795.001838300101,464.359642009942,OH,Ohio,Cleveland,"Cleveland, Ohio"
2011,787609,87,594,3251,1296,5228,12,663.781140134254,11.0460901284775,75.4181326013288,412.768264456094,164.548652948354,OH,Ohio,Columbus,"Columbus, Ohio"
2011,1223021,133,428,4066,3703,8330,12,681.100324524272,10.8747110638329,34.9953107918834,332.455452522892,302.774850145664,TX,Texas,Dallas,"Dallas, Texas"
2011,610612,37,396,1143,2142,3718,12,608.897303033678,6.05949440888813,64.8529671870189,187.189246198896,350.795595238875,CO,Colorado,Denver,"Denver, Colorado"
2011,662780,16,217,464,2161,2858,12,431.213977488759,2.41407405172154,32.7408793264733,70.0081474999246,326.05087661064,TX,Texas,El Paso,"El Paso, Texas"
2011,756803,51,354,1267,2907,4579,12,605.045170275488,6.73887392095433,46.7757130983889,167.414769761748,384.115813494397,TX,Texas,Fort Worth,"Fort Worth, Texas"
2011,500480,35,51,1020,1809,2915,12,582.440856777494,6.99328644501279,10.1902173913043,203.804347826087,361.45300511509,CA,California,Fresno,"Fresno, California"
2011,2143628,198,771,8054,11869,20892,12,974.609400511656,9.23667725930059,35.9670614490947,375.718174981853,553.687486821407,TX,Texas,Houston,"Houston, Texas"
2011,833024,96,435,3372,5267,9170,12,1100.8086201598,11.5242778119238,52.2193838352797,404.790258143823,632.274700368777,IN,Indiana,Indianapolis,"Indianapolis, Indiana"
2011,834429,71,350,1578,3183,5182,12,621.023478330691,8.5088126131762,41.9448509100235,189.11135638862,381.458458418871,FL,Florida,Jacksonville,"Jacksonville, Florida"
2011,461458,108,272,1671,3504,5555,12,1203.79319461359,23.4040801112994,58.9436091691985,362.113128388716,759.332376944381,MO,Missouri,Kansas City,"Kansas City, Missouri"
2011,1458474,82,651,3493,6587,10813,12,741.391344652013,5.62231483043236,44.6356945684325,239.496898813417,451.636436439731,NV,Nevada,Las Vegas,"Las Vegas, Nevada"
2011,467691,25,112,1320,1400,2857,12,610.873418560545,5.34540968288892,23.9474353793423,282.237631256535,299.342942241779,CA,California,Long Beach,"Long Beach, California"
2011,3837207,297,828,10077,8843,20045,12,522.385161915946,7.74000464400279,21.5781947650987,262.612884840458,230.454077666386,CA,California,Los Angeles,"Los Angeles, California"
2011,1069854,88,165,1484,3858,5595,12,522.968554587822,8.22542141264135,15.4226651487025,138.710515640452,360.609952386027,CA,California,Los Angeles County,"Los Angeles County, California"
2011,665152,48,227,1643,2168,4086,12,614.29567978447,7.21639565091889,34.1275377658039,247.011209467911,325.940536899836,KY,Kentucky,Louisville,"Louisville, Kentucky"
2011,652725,117,406,3083,6732,10338,12,1583.82167068827,17.9248534987935,62.2007736795741,472.327549887012,1031.36849362289,TN,Tennessee,Memphis,"Memphis, Tennessee"
2011,445256,17,131,497,1192,1837,12,412.571644177732,3.81802828036006,29.421276748657,111.621179725821,267.711159422894,AZ,Arizona,Mesa,"Mesa, Arizona"
2011,404901,68,96,2002,2683,4849,12,1197.57669158634,16.7942287126977,23.7094993591026,494.441851217952,662.631112296586,FL,Florida,Miami,"Miami, Florida"
2011,1124714,90,311,1848,4664,6913,12,614.645145343616,8.00203429494076,27.6514740636286,164.308437522784,414.683199462263,FL,Florida,Miami-Dade County,"Miami-Dade County, Florida"
2011,597426,86,205,3091,3255,6637,12,1110.93256738073,14.3950882619772,34.3138731826201,517.386253695018,544.837352241114,WI,Wisconsin,Milwaukee,"Milwaukee, Wisconsin"
2011,385531,32,386,1589,1715,3722,12,965.421717060366,8.30024044759047,100.12165039906,412.158814725664,444.841011488052,MN,Minnesota,Minneapolis,"Minneapolis, Minnesota"
2011,962146,15,112,840,651,1618,12,168.165746154949,1.55901495199273,11.6406449748791,87.304837311593,67.6612489164846,MD,Maryland,Montgomery County,"Montgomery County, Maryland"
2011,612789,50,387,1889,4927,7253,12,1183.6047970835,8.15941539420584,63.1538751511532,308.262713593097,804.028792945043,TN,Tennessee,Nashville,"Nashville, Tennessee"
2011,NA,14661,NA,NA,NA,1206031,NA,387.1,4.7,NA,NA,NA,NA,NA,National,"National, NA"
2011,346974,200,163,1059,1326,2748,12,791.990177938405,57.6412065457354,46.9775833347744,305.210188659669,382.161199398226,LA,Louisiana,New Orleans,"New Orleans, Louisiana"
2011,278064,94,58,1977,1114,3243,12,1166.27826687381,33.8051671557627,20.8585073939812,710.987398584499,400.627193739571,NJ,New Jersey,Newark,"Newark, New Jersey"
2011,395317,104,202,3365,2981,6652,12,1682.70021274066,26.30800092078,51.0982325576689,851.215606715623,754.078372546589,CA,California,Oakland,"Oakland, California"
2011,586208,58,277,1232,3541,5108,12,871.363065669524,9.89409902287243,47.2528522299252,210.164310278945,604.05180413778,OK,Oklahoma,Oklahoma City,"Oklahoma City, Oklahoma"
2011,241548,29,119,697,1746,2591,12,1072.66464636428,12.0058953085929,49.2655704042261,288.555483796181,722.837696855283,FL,Florida,Orlando,"Orlando, Florida"
2011,1530873,324,833,8246,8865,18268,12,1193.30604171607,21.1643944337643,54.4133968003878,538.646902780309,579.081347701606,PA,Pennsylvania,Philadelphia,"Philadelphia, Pennsylvania"
2011,1466097,116,559,3324,4090,8089,12,551.737026949786,7.91216406554273,38.1284457986068,226.724425464345,278.971991621291,AZ,Arizona,Phoenix,"Phoenix, Arizona"
2011,308609,44,67,1126,1239,2476,12,802.309718770353,14.2575232737866,21.7103195305386,364.862981960993,401.478894005036,PA,Pennsylvania,Pittsburgh,"Pittsburgh, Pennsylvania"
2011,589991,20,258,917,1842,3037,12,514.753614885651,3.38988221854232,43.7294806191959,155.426099720165,312.208152327747,OR,Oregon,Portland,"Portland, Oregon"
2011,664844,80,152,2048,1795,4075,12,612.925738970345,12.0328979429761,22.8625060916546,308.042187340188,269.988147595526,MD,Maryland,Prince George's County,"Prince George's County, Maryland"
2011,471972,36,134,1162,2022,3354,12,710.635376674887,7.62757112710076,28.3915147508751,246.201045824752,428.415244972159,CA,California,Sacramento,"Sacramento, California"
2011,190038,7,128,342,753,1230,12,647.23897325798,3.68347383154948,67.3549500626191,179.96400719856,396.236542165251,UT,Utah,Salt Lake City,"Salt Lake City, Utah"
2011,1355339,89,492,1785,4672,7038,12,519.27967836829,6.56662281539895,36.300881181756,131.701367702103,344.710806669033,TX,Texas,San Antonio,"San Antonio, Texas"
2011,1316919,38,293,1456,3317,5104,12,387.57129329898,2.88552295167736,22.2489006537228,110.561089937954,251.875779755627,CA,California,San Diego,"San Diego, California"
2011,814701,50,131,3088,2105,5374,12,659.628501744812,6.13722089453677,16.0795187436863,379.034762446591,258.376999659998,CA,California,San Francisco,"San Francisco, California"
2011,957062,39,226,1101,1840,3206,12,334.983522488616,4.0749711094997,23.6139351473572,115.039569014338,192.255047217422,CA,California,San Jose,"San Jose, California"
2011,320454,113,188,2127,3522,5950,12,1856.74074906227,35.2624713687456,58.6667665249927,663.745810631167,1099.06570053736,MO,Missouri,St. Louis,"St. Louis, Missouri"
2011,340284,28,58,587,1555,2228,12,654.747211153037,8.22842096601662,17.0445862867487,172.502968108991,456.97123579128,FL,Florida,Tampa,"Tampa, Florida"
2011,527479,51,204,1163,2022,3440,12,652.158664136392,9.66863135783605,38.6745254313442,220.482711160065,383.332796187147,AZ,Arizona,Tucson,"Tucson, Arizona"
2011,396101,49,266,1090,2555,3960,12,999.745014529123,12.3705822504866,67.1545893597845,275.182339857764,645.037503061088,OK,Oklahoma,Tulsa,"Tulsa, Oklahoma"
2011,617996,108,172,3756,2949,6985,12,1130.26621531531,17.475841267581,27.8318953520735,607.770924083651,477.187554612004,DC,NA,Washington,"Washington, NA"
2011,384796,25,245,490,2203,2963,12,770.018399359661,6.49694903273423,63.6701005207954,127.340201041591,572.51114876454,KS,Kansas,Wichita,"Wichita, Kansas"
2012,553684,41,278,1092,2740,4151,12,749.705608253083,7.40494578134821,50.2091445662147,197.22440959103,494.86710831449,NM,New Mexico,Albuquerque,"Albuquerque, New Mexico"
2012,379295,17,135,532,1225,1909,12,503.302179042698,4.48199949907064,35.5923489632081,140.260219617975,322.967610962443,TX,Texas,Arlington,"Arlington, Texas"
2012,437041,83,113,2276,3555,6027,12,1379.04681711784,18.9913532140005,25.8556977491814,520.774938735725,813.424827418938,GA,Georgia,Atlanta,"Atlanta, Georgia"
2012,336952,17,172,482,729,1400,12,415.489446568057,5.04522899404069,51.045846292647,143.04708088986,216.35129039151,CO,Colorado,Aurora,"Aurora, Colorado"
2012,832901,31,209,978,2187,3405,12,408.812091713181,3.72193093777052,25.0930182578722,117.420917972244,262.576224545294,TX,Texas,Austin,"Austin, Texas"
2012,625474,216,317,3605,4651,8789,12,1405.1743157989,34.5338095588306,50.681563102543,576.362886386964,743.59605675056,MD,Maryland,Baltimore,"Baltimore, Maryland"
2012,817761,24,145,1367,2609,4145,12,506.871812179842,2.93484282082418,17.7313420424794,167.163755669444,319.041871647095,MD,Maryland,Baltimore County,"Baltimore County, Maryland"
2012,2708382,500,1372,13476,12272,27620,12,1019.79705964668,18.4612067278545,50.6575512612327,497.566443729134,453.111857928461,IL,Illinois,Chicago,"Chicago, Illinois"
2012,296204,47,199,1726,931,2903,12,980.067791116933,15.8674427084037,67.1834276377091,582.706513078824,314.310407691996,OH,Ohio,Cincinnati,"Cincinnati, Ohio"
2012,393781,85,373,3257,1754,5469,12,1388.84303711962,21.5856021494181,94.7227011968582,827.109484713584,445.425249059757,OH,Ohio,Cleveland,"Cleveland, Ohio"
2012,797384,71,590,3031,1116,4808,12,602.971717516278,8.9041164608269,73.9919536885616,380.11798581361103,139.957661553279,OH,Ohio,Columbus,"Columbus, Ohio"
2012,1241549,154,486,4093,3647,8380,12,674.963291823359,12.4038600168016,39.1446491439323,329.668824992006,293.74595767062,TX,Texas,Dallas,"Dallas, Texas"
2012,628545,39,383,1168,2295,3885,12,618.094169868506,6.20480633844832,60.9343801955309,185.825994956606,365.12898837792,CO,Colorado,Denver,"Denver, Colorado"
2012,675536,23,184,471,2181,2859,12,423.219487932545,3.40470382037375,27.23763056299,69.7224130172189,322.854740531963,TX,Texas,El Paso,"El Paso, Texas"
2012,770101,46,391,1280,2809,4526,12,587.715117887134,5.97324247079279,50.7725610017387,166.211964404669,364.757350009934,TX,Texas,Fort Worth,"Fort Worth, Texas"
2012,506011,51,54,1015,1628,2748,12,543.071198056959,10.0788322783497,10.6717047653114,200.588524755391,321.732136257907,CA,California,Fresno,"Fresno, California"
2012,2177273,217,665,9385,11343,21610,12,992.525971708647,9.96659582881889,30.5427936689611,431.043787343158,520.972794867708,TX,Texas,Houston,"Houston, Texas"
2012,838650,97,436,3442,5967,9942,12,1185.47665891612,11.5662075955405,51.9883145531509,410.421510761343,711.500626006081,IN,Indiana,Indianapolis,"Indianapolis, Indiana"
2012,840660,93,341,1371,3384,5189,12,617.253110651155,11.0627364213832,40.5633668784051,163.086146599101,402.540860752266,FL,Florida,Jacksonville,"Jacksonville, Florida"
2012,464073,105,257,1648,3879,5889,12,1268.98138870393,22.6257506900854,55.3792183557328,355.116544164388,835.859875493726,MO,Missouri,Kansas City,"Kansas City, Missouri"
2012,1479393,76,596,3824,7102,11598,12,783.970182365335,5.13724209861747,40.2867932996844,258.484391909384,480.061755057649,NV,Nevada,Las Vegas,"Las Vegas, Nevada"
2012,469893,32,115,1239,1319,2705,12,575.662970080422,6.8100610138904,24.4736567686686,263.677049881569,280.702202416295,CA,California,Long Beach,"Long Beach, California"
2012,3855122,299,936,8983,8329,18547,12,481.100209020622,7.75591537699715,24.2793872671215,233.014675021958,216.050231354546,CA,California,Los Angeles,"Los Angeles, California"
2012,1074864,75,161,1490,3732,5458,12,507.785170961163,6.97762693698924,14.9786391580702,138.62218848152,347.206716384584,CA,California,Los Angeles County,"Los Angeles County, California"
2012,666200,62,183,1394,2350,3989,12,598.769138396878,9.30651456019213,27.4692284599219,209.246472530772,352.746922845992,KY,Kentucky,Louisville,"Louisville, Kentucky"
2012,657436,134,428,3384,7471,11417,12,1736.59489288691,20.3822121088593,65.1013938999385,514.726908778953,1136.38437809916,TN,Tennessee,Memphis,"Memphis, Tennessee"
2012,451391,14,172,469,1149,1804,12,399.653515466635,3.1015239559495,38.1044371730938,103.901052524308,254.546501813284,AZ,Arizona,Mesa,"Mesa, Arizona"
2012,414327,69,65,2096,2626,4856,12,1172.02113306639,16.6535128051032,15.6880917729233,505.880620862266,633.798907626102,FL,Florida,Miami,"Miami, Florida"
2012,1144280,81,267,1686,4012,6046,12,528.367182857343,7.07868703464187,23.3334498549306,147.341559758101,350.613486209669,FL,Florida,Miami-Dade County,"Miami-Dade County, Florida"
2012,599395,93,234,3097,4508,7932,12,1323.3343621485,15.5156449419832,39.0393646927318,516.687660057224,752.09169245656,WI,Wisconsin,Milwaukee,"Milwaukee, Wisconsin"
2012,390240,39,403,1719,1711,3872,12,992.209922099221,9.99384993849939,103.269782697827,440.49815498155,438.448134481345,MN,Minnesota,Minneapolis,"Minneapolis, Minnesota"
2012,980160,14,102,829,850,1795,12,183.133365981064,1.42833823049298,10.4064642507346,84.5780280770486,86.7205354227881,MD,Maryland,Montgomery County,"Montgomery County, Maryland"
2012,620886,63,303,1716,5232,7314,12,1177.99402788918,10.1467902320233,48.8012292111595,276.379238700824,842.666769745171,TN,Tennessee,Nashville,"Nashville, Tennessee"
2012,NA,14827,NA,NA,NA,1214464,NA,386.9,4.7,NA,NA,NA,NA,NA,National,"National, NA"
2012,362874,193,136,1065,1564,2958,12,815.158980803254,53.1865055087992,37.4785738300347,293.490302419021,431.003599045399,LA,Louisiana,New Orleans,"New Orleans, Louisiana"
2012,278906,96,55,1976,1093,3220,12,1154.51083877722,34.4201989200663,19.719905631288,708.482427771364,391.888306454504,NJ,New Jersey,Newark,"Newark, New Jersey"
2012,399487,127,271,4338,3227,7963,12,1993.30641547785,31.7907716646599,67.8370009537231,1085.89265733303,807.785985526438,CA,California,Oakland,"Oakland, California"
2012,595607,85,389,1209,3791,5474,12,919.062401885807,14.2711553087858,65.3115225307963,202.986197274377,636.493526771848,OK,Oklahoma,Oklahoma City,"Oklahoma City, Oklahoma"
2012,246513,24,103,603,1778,2508,12,1017.39056358083,9.73579486680216,41.7827863033593,244.611846028404,721.26013638226,FL,Florida,Orlando,"Orlando, Florida"
2012,1538957,331,880,7984,8658,17853,12,1160.07139900595,21.5080733249857,57.1815846706568,518.792922739232,562.588818271076,PA,Pennsylvania,Philadelphia,"Philadelphia, Pennsylvania"
2012,1485509,123,556,3516,5263,9458,12,636.684126450934,8.27999022557252,37.4282484993359,236.686549862707,354.289337863318,AZ,Arizona,Phoenix,"Phoenix, Arizona"
2012,312112,41,47,1134,1125,2347,12,751.973650484441,13.1363100425488,15.0586968780438,363.331111908546,360.447531655303,PA,Pennsylvania,Pittsburgh,"Pittsburgh, Pennsylvania"
2012,598037,20,231,950,1892,3093,12,517.19208008869,3.34427468534556,38.6263726157412,158.853047553914,316.36838523369,OR,Oregon,Portland,"Portland, Oregon"
2012,670946,49,145,1996,1765,3955,12,589.466216357203,7.30312126460252,21.6112772115789,297.490409064217,263.061408816805,MD,Maryland,Prince George's County,"Prince George's County, Maryland"
2012,476557,34,125,1211,2150,3520,12,738.63147535342,7.13450856875463,26.2298109145391,254.114408140055,451.152747730072,CA,California,Sacramento,"Sacramento, California"
2012,192465,8,123,317,854,1302,12,676.486633933442,4.15659990128075,63.9077234821916,164.70527108825,443.71703946172,UT,Utah,Salt Lake City,"Salt Lake City, Utah"
2012,1380123,89,549,1864,4441,6943,12,503.071103082841,6.44870058683175,39.7790631704565,135.060425773645,321.782913551908,TX,Texas,San Antonio,"San Antonio, Texas"
2012,1338477,47,304,1517,3661,5529,12,413.081435093767,3.51145368952922,22.7123813109975,113.337771213103,273.519828880138,CA,California,San Diego,"San Diego, California"
2012,820363,69,108,3484,2116,5777,12,704.200457602305,8.41091077974019,13.1649038291586,424.690045748041,257.934597245366,CA,California,San Francisco,"San Francisco, California"
2012,976459,45,280,1208,2014,3547,12,363.251298825655,4.60848842603734,28.6750390953435,123.712311525625,206.255459778649,CA,California,San Jose,"San Jose, California"
2012,318667,113,199,1778,3571,5661,12,1776.46257692199,35.4602139537511,62.4476334229776,557.949207166101,1120.60552237916,MO,Missouri,St. Louis,"St. Louis, Missouri"
2012,350758,23,43,573,1523,2162,12,616.379384076771,6.55722749017841,12.2591644381596,163.360493559662,434.202498588771,FL,Florida,Tampa,"Tampa, Florida"
2012,531535,42,234,1260,2314,3850,12,724.31730742096,7.9016433536832,44.0234415419493,237.049300610496,435.342921914832,AZ,Arizona,Tucson,"Tucson, Arizona"
2012,398904,42,316,1062,2529,3949,12,989.962497242444,10.5288490463871,79.2170547299601,266.22946874436,633.987124721738,OK,Oklahoma,Tulsa,"Tulsa, Oklahoma"
2012,632323,88,236,3725,3399,7448,12,1177.87902701626,13.9169380206002,37.3226974188824,589.097660531089,537.541731045684,DC,NA,Washington,"Washington, NA"
2012,386409,23,242,496,2135,2896,12,749.464945174672,5.95224231319664,62.6279408605907,128.361399449806,552.523362551079,KS,Kansas,Wichita,"Wichita, Kansas"
2013,558165,37,439,1046,2803,4325,12,774.860480323919,6.62886422473641,78.6505782340347,187.399783218224,502.181254646923,NM,New Mexico,Albuquerque,"Albuquerque, New Mexico"
2013,378765,18,105,562,1152,1837,12,484.997293836548,4.7522870381371,27.7216743891331,148.376961968503,304.146370440775,TX,Texas,Arlington,"Arlington, Texas"
2013,451020,83,105,2363,2965,5516,12,1223.0056316793,18.4027315861824,23.2805640548091,523.923551062037,657.398784976276,GA,Georgia,Atlanta,"Atlanta, Georgia"
2013,343484,20,224,469,716,1429,12,416.031023279105,5.82268751965157,65.2141002200976,136.542022335829,208.452213203526,CO,Colorado,Aurora,"Aurora, Colorado"
2013,859180,26,217,763,2117,3123,12,363.486114667474,3.0261412044042,25.2566400521427,88.8056053446309,246.397728066296,TX,Texas,Austin,"Austin, Texas"
2013,622671,233,298,3734,4460,8725,12,1401.22151184173,37.4194398004725,47.8583393156257,599.674627532035,716.269105193593,MD,Maryland,Baltimore,"Baltimore, Maryland"
2013,822814,20,124,1510,2530,4184,11,508.498883101163,2.4306829976155,15.0702345852161,183.51656631997,307.481399198361,MD,Maryland,Baltimore County,"Baltimore County, Maryland"
2013,2720554,416,1338,11826,12108,25688,12,944.219449420964,15.2910032294893,49.181159425617,434.690875461395,445.056411304462,IL,Illinois,Chicago,"Chicago, Illinois"
2013,296491,70,218,1612,958,2858,12,963.941569895882,23.6094856167641,73.5266837779224,543.692725917481,323.112674583714,OH,Ohio,Cincinnati,"Cincinnati, Ohio"
2013,389181,58,436,3496,1792,5782,12,1485.6840390461,14.9030913636586,112.030135078537,898.296679437074,460.45413316683,OH,Ohio,Cleveland,"Cleveland, Ohio"
2013,816364,78,692,2463,1213,4446,12,544.61000240089,9.55456144562964,84.7661092355861,301.703651802382,148.585679917292,OH,Ohio,Columbus,"Columbus, Ohio"
2013,1255015,143,543,4202,3442,8330,12,663.737086807727,11.3942861240702,43.2664151424485,334.816715338064,274.259670203145,TX,Texas,Dallas,"Dallas, Texas"
2013,648981,41,519,1133,2400,4093,12,630.681021478287,6.31759635490099,79.9715245900882,174.58138219763,369.810518335668,CO,Colorado,Denver,"Denver, Colorado"
2013,679700,10,176,457,1879,2522,12,371.046049727821,1.4712373105782,25.8937766661763,67.2355450934236,276.445490657643,TX,Texas,El Paso,"El Paso, Texas"
2013,789035,49,532,1257,2602,4440,12,562.712680679564,6.21011742191411,67.4241320093532,159.308522435633,329.769908812664,TX,Texas,Fort Worth,"Fort Worth, Texas"
2013,508876,40,53,903,1556,2552,12,501.49741783853,7.86046109464781,10.4151109504084,177.449909211674,305.7719365818,CA,California,Fresno,"Fresno, California"
2013,2180606,214,618,9891,10270,20993,12,962.714034539023,9.81378570911022,28.3407456459351,453.589506770136,470.969996413841,TX,Texas,Houston,"Houston, Texas"
2013,850220,129,656,3800,5894,10479,12,1232.50452823975,15.1725435769566,77.1565006704147,446.943144127402,693.232339864976,IN,Indiana,Indianapolis,"Indianapolis, Indiana"
2013,845745,93,452,1424,3277,5246,12,620.281526937789,10.9962222655765,53.4440049896836,168.372263507322,387.469036175206,FL,Florida,Jacksonville,"Jacksonville, Florida"
2013,465514,99,392,1666,3719,5876,12,1262.26064092594,21.2668147467101,84.207993744549,357.883973414333,798.901859020352,MO,Missouri,Kansas City,"Kansas City, Missouri"
2013,1500455,97,705,4072,6500,11374,12,758.036728858913,6.46470570593587,46.9857476565442,271.384346748153,433.20192874828,NV,Nevada,Las Vegas,"Las Vegas, Nevada"
2013,469665,34,103,1118,1091,2346,12,499.504966305771,7.23920241022857,21.9305249486336,238.042008665751,232.293230281158,CA,California,Long Beach,"Long Beach, California"
2013,3878725,251,764,7885,7624,16524,12,426.016281123307,6.47119865419693,19.6971943099859,203.288451746386,196.559436412739,CA,California,Los Angeles,"Los Angeles, California"
2013,1064190,72,171,1357,3723,5323,12,500.192634773866,6.76570913088828,16.0685591858597,127.514823480769,349.843542976348,CA,California,Los Angeles County,"Los Angeles County, California"
2013,671120,48,160,1427,2009,3644,12,542.972940755752,7.15222314936226,23.8407438312075,212.629634044582,299.3503397306,KY,Kentucky,Louisville,"Louisville, Kentucky"
2013,657691,125,458,3134,7173,10890,12,1655.79276590375,19.0058857426968,69.6375653612411,476.515567340894,1090.63374745891,TN,Tennessee,Memphis,"Memphis, Tennessee"
2013,456155,22,203,478,1104,1807,12,396.13727789896,4.82292203308086,44.5024169416098,104.788942355121,242.022996569149,AZ,Arizona,Mesa,"Mesa, Arizona"
2013,418394,71,96,2216,2562,4945,12,1181.90031405804,16.9696506164046,22.944879706688,529.644306562714,612.341477172235,FL,Florida,Miami,"Miami, Florida"
2013,1171120,87,448,1861,3661,6057,12,517.19721292438,7.42878611927044,38.2539790969329,158.907712275429,312.606735432748,FL,Florida,Miami-Dade County,"Miami-Dade County, Florida"
2013,600805,104,401,3284,4405,8194,12,1363.83685222327,17.310108937176,66.7437854212265,546.599978362364,733.182979502501,WI,Wisconsin,Milwaukee,"Milwaukee, Wisconsin"
2013,396206,36,385,1856,1761,4038,12,1019.16679707021,9.08618244044765,97.171673321454,468.443183596412,444.465757711897,MN,Minnesota,Minneapolis,"Minneapolis, Minnesota"
2013,997082,8,134,758,787,1687,12,169.19370723772,0.802341231714142,13.4392156312119,76.0218317049149,78.9303186698787,MD,Maryland,Montgomery County,"Montgomery County, Maryland"
2013,635673,35,463,1613,4556,6667,12,1048.80968674145,5.5059755566148,72.8361909346472,253.746816366276,716.720703883915,TN,Tennessee,Nashville,"Nashville, Tennessee"
2013,NA,14319,NA,NA,NA,1168298,NA,369.1,4.5,NA,NA,NA,NA,NA,National,"National, NA"
2013,377022,156,176,1138,1495,2965,12,786.426256292736,41.3768957779652,46.6816260059095,301.839149970028,396.528584538833,LA,Louisiana,New Orleans,"New Orleans, Louisiana"
2013,278246,112,45,2433,926,3516,12,1263.63002522947,40.2521509743177,16.1727392307526,874.406101076026,332.799033948377,NJ,New Jersey,Newark,"Newark, New Jersey"
